,﻿recid,location,event,eventType,xcoord,ycoord,dt,_date,_time
765,4820,ORLEANS STREET & LAFAYETTE AVENUE                                                                                                                                                                       ,unnamed  (2/25/2016)                                                                                ,Flooded street                                    ,12137873.0001,3513102.50004,2016-05-06 20:51:41.000,5/6/2016  ,2016-05-06 20:51:41.000
766,4821,GRANBY STREET & LLEWELLYN AVENUE                                                                                                                                                                        ,unnamed  (2/25/2016)                                                                                ,Flooded street                                    ,12131873.0001,3490069.74994,2016-05-06 20:52:52.000,5/6/2016  ,2016-05-06 20:52:52.000
767,4823,DUKE STREET & W OLNEY ROAD,unnamed  (2/25/2016)                                                                                ,Flooded street                                    ,12128851.3705,3478992.19514,2016-05-31 08:45:33.000,5/31/2016 ,2016-05-31 08:45:33.000
768,4827,GRANBY STREET & KINGSLEY LANE                                                                                                                                                                           ,Severe Weather - 6/5 (6/3/2016)                                                                     ,Flooded street                                    ,12132065.0,3493983.99988,2016-06-05 21:50:57.000,6/5/2016  ,2016-06-05 21:50:57.000
769,4828,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Severe Weather - 6/5 (6/3/2016)                                                                     ,Flooded street                                    ,12134007.9999,3478239.25001,2016-06-05 21:51:43.000,6/5/2016  ,2016-06-05 21:51:43.000
770,4829,HAMPTON BOULEVARD & JAMESTOWN CRESCENT                                                                                                                                                                  ,Severe Weather - 6/5 (6/3/2016)                                                                     ,Flooded street                                    ,12125332.9999,3493945.99999,2016-06-05 21:52:33.000,6/5/2016  ,2016-06-05 21:52:33.000
771,4830,E 19TH STREET & MONTICELLO AVENUE                                                                                                                                                                       ,Severe Weather - 6/5 (6/3/2016)                                                                     ,Flooded street                                    ,12130936.0001,3482264.50004,2016-06-05 21:53:23.000,6/5/2016  ,2016-06-05 21:53:23.000
772,4831,COLONIAL AVENUE & W PRINCESS ANNE ROAD,Severe Weather - 6/5 (6/3/2016)                                                                     ,Flooded street                                    ,12128168.9999,3481426.99987,2016-06-05 21:53:56.000,6/5/2016  ,2016-06-05 21:53:56.000
773,4832,600 BLOCK OF W LITTLE CREEK ROAD                                                                                                                                                                        ,Severe Weather - 6/5 (6/3/2016)                                                                     ,Flooded street                                    ,12129765.5718,3500638.33252,2016-06-05 21:58:32.000,6/5/2016  ,2016-06-05 21:58:32.000
774,4834,2000 BLOCK OF E OCEAN VIEW AVENUE                                                                                                                                                                       ,unnamed  (6/10/2016)                                                                                ,Flooded street                                    ,12150035.284,3508507.55068,2016-07-01 16:53:36.000,7/1/2016  ,2016-07-01 16:53:36.000
775,4835,1400 BLOCK OF MONTICELLO AVENUE                                                                                                                                                                         ,unnamed  (6/10/2016)                                                                                ,Flooded street                                    ,12130560.9104,3481060.43461,2016-07-01 16:54:14.000,7/1/2016  ,2016-07-01 16:54:14.000
776,4847,HAMPTON BOULEVARD & W PRINCESS ANNE ROAD,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12126256.0001,3482417.00004,2016-07-19 20:08:00.000,7/19/2016 ,2016-07-19 20:08:00.000
777,4848,LLEWELLYN AVENUE & SHIRLEY AVENUE                                                                                                                                                                       ,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12129725.0,3481565.87505,2016-07-19 20:09:35.000,7/19/2016 ,2016-07-19 20:09:35.000
778,4849,300 BLOCK OF SHIRLEY AVENUE                                                                                                                                                                             ,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12129258.717,3481752.75737,2016-07-19 20:10:40.000,7/19/2016 ,2016-07-19 20:10:40.000
779,4850,COLLEY AVENUE & W 21ST STREET                                                                                                                                                                           ,Thunderstorm (7/19/2016)                                                                            ,Flooded underpass                                 ,12127540.5001,3484089.0,2016-07-19 20:11:53.000,7/19/2016 ,2016-07-19 20:11:53.000
780,4851,E 27TH STREET & CHURCH STREET                                                                                                                                                                           ,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12132138.0001,3484185.87501,2016-07-19 20:12:53.000,7/19/2016 ,2016-07-19 20:12:53.000
781,4854,COLONIAL AVENUE & W 26TH STREET                                                                                                                                                                         ,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12129269.0001,3484853.50013,2016-07-19 20:37:28.000,7/19/2016 ,2016-07-19 20:37:28.000
782,4855,COLLEY AVENUE & W 26TH STREET                                                                                                                                                                           ,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12127791.0,3485350.7501,2016-07-19 20:38:37.000,7/19/2016 ,2016-07-19 20:38:37.000
783,4857,BOUSH STREET & W OLNEY ROAD,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12129207.0,3478802.50015,2016-07-19 20:47:08.000,7/19/2016 ,2016-07-19 20:47:08.000
784,4864,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Thunderstorm (7/19/2016)                                                                            ,Flooded street                                    ,12134007.9999,3478239.25001,2016-07-19 23:25:10.000,7/19/2016 ,2016-07-19 23:25:10.000
785,4867,200 BLOCK OF SHIRLEY AVENUE                                                                                                                                                                             ,unnamed  (7/20/2016)                                                                                ,Flooded street                                    ,12130024.4988,3481496.77095,2016-07-20 13:44:09.000,7/20/2016 ,2016-07-20 13:44:09.000
786,4881,2205 MCKANN AVENUE                                                                                                                                                                                      ,Bernie (Training) (7/25/2016)                                                                       ,Flooded street                                    ,12139987.308,3480713.30451,2016-07-25 13:20:41.000,7/25/2016 ,2016-07-25 13:20:41.000
787,4884,QUEENS WAY & SHIRLEY AVENUE                                                                                                                                                                             ,Bernie (Training) (7/25/2016)                                                                       ,Flooded street                                    ,12130155.9999,3481455.50011,2016-07-25 13:23:26.000,7/25/2016 ,2016-07-25 13:23:26.000
788,4915,HAMPTON BOULEVARD & JAMESTOWN CRESCENT                                                                                                                                                                  ,Thunderstorm (7/30/16)                                                                              ,Flooded street                                    ,12125332.9999,3493945.99999,2016-07-30 14:59:56.000,7/30/2016 ,2016-07-30 14:59:56.000
789,4916,E VIRGINIA BEACH BOULEVARD & PARK AVENUE                                                                                                                                                                ,Thunderstorm (7/30/16)                                                                              ,Flooded street                                    ,12136628.5001,3477394.62495,2016-07-30 15:24:12.000,7/30/2016 ,2016-07-30 15:24:12.000
790,4917,ARMISTEAD AVENUE & E PRINCESS ANNE ROAD,Thunderstorm (7/30/16)                                                                              ,Flooded street                                    ,12130582.9998,3480319.74992,2016-07-30 15:43:48.000,7/30/2016 ,2016-07-30 15:43:48.000
791,4918,COLLEY AVENUE & W 21ST STREET                                                                                                                                                                           ,Thunderstorm (7/30/16)                                                                              ,Flooded street                                    ,12127540.5001,3484089.0,2016-07-30 15:54:11.000,7/30/2016 ,2016-07-30 15:54:11.000
792,4920,E BAYVIEW BOULEVARD & STURGIS ROAD                                                                                                                                                                      ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12144329.0,3507658.49999,2016-07-31 18:28:22.000,7/31/2016 ,2016-07-31 18:28:22.000
793,4921,1600 BLOCK OF NORVIEW AVENUE                                                                                                                                                                            ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12148738.7226,3493316.59131,2016-07-31 18:43:58.000,7/31/2016 ,2016-07-31 18:43:58.000
794,4922,CHESAPEAKE BOULEVARD & JOHNSTONS ROAD                                                                                                                                                                   ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12143533.0,3497852.50004,2016-07-31 18:46:43.000,7/31/2016 ,2016-07-31 18:46:43.000
795,4923,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12134007.9999,3478239.25001,2016-07-31 18:59:48.000,7/31/2016 ,2016-07-31 18:59:48.000
796,4924,7400 BLOCK OF TIDEWATER DRIVE                                                                                                                                                                           ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12138932.5,3498321.17719,2016-07-31 19:11:55.000,7/31/2016 ,2016-07-31 19:11:55.000
797,4925,4TH VIEW STREET & W OCEAN VIEW AVENUE                                                                                                                                                                   ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12137042.0,3516670.00002,2016-07-31 19:32:03.000,7/31/2016 ,2016-07-31 19:32:03.000
798,4927,DOMINION AVENUE & MONA AVENUE                                                                                                                                                                           ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12150453.9999,3501420.75003,2016-07-31 19:43:46.000,7/31/2016 ,2016-07-31 19:43:46.000
799,4928,HAMPTON BOULEVARD & TERMINAL BOULEVARD                                                                                                                                                                  ,Thunderstorm (7/31/16)                                                                              ,Flooded street                                    ,12122989.5,3501066.87502,2016-07-31 20:34:44.000,7/31/2016 ,2016-07-31 20:34:44.000
800,4929,AZALEA GARDEN ROAD & E PRINCESS ANNE ROAD                                                                                                                                                               ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12145504.5,3483016.37495,2016-08-02 14:10:20.000,8/2/2016  ,2016-08-02 14:10:20.000
801,4930,BOLLING AVENUE & HAMPTON BOULEVARD                                                                                                                                                                      ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12125064.5,3491422.87504,2016-08-02 14:10:45.000,8/2/2016  ,2016-08-02 14:10:45.000
802,4931,BOTETOURT GARDENS & W PRINCESS ANNE ROAD                                                                                                                                                                ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12128869.0,3480994.37507,2016-08-02 14:34:09.000,8/2/2016  ,2016-08-02 14:34:09.000
803,4932,E BRAMBLETON AVENUE & SAINT PAULS BOULEVARD                                                                                                                                                             ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12130816.9999,3477971.62508,2016-08-02 14:41:59.000,8/2/2016  ,2016-08-02 14:41:59.000
804,4933,8000 WESTCLIFF DRIVE                                                                                                                                                                                    ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12141647.0005,3501223.74959,2016-08-31 09:56:25.000,8/31/2016 ,2016-08-31 09:56:25.000
805,4934,426 GRANBY STREET                                                                                                                                                                                       ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12129720.0839,3477176.41517,2016-08-31 09:57:43.000,8/31/2016 ,2016-08-31 09:57:43.000
806,4935,426 GRANBY STREET                                                                                                                                                                                       ,unnamed  (7/30/2016)                                                                                ,Flooded Underpass                                 ,12129720.0839,3477176.41517,2016-08-31 09:57:43.000,8/31/2016 ,2016-08-31 09:57:43.000
807,4939,4002 GRANBY STREET                                                                                                                                                                                      ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12131798.6103,3488749.9714,2016-08-31 09:57:46.000,8/31/2016 ,2016-08-31 09:57:46.000
808,4940,800 BLOCK OF ALMA DRIVE                                                                                                                                                                                 ,unnamed  (7/30/2016)                                                                                ,Flooded street                                    ,12141367.6079,3501993.79966,2016-08-31 09:57:49.000,8/31/2016 ,2016-08-31 09:57:49.000
809,4944,4TH VIEW STREET & W OCEAN VIEW AVENUE                                                                                                                                                                   ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12137042.0,3516670.00002,2016-09-03 03:21:21.000,9/3/2016  ,2016-09-03 03:21:21.000
810,4950,CORPREW AVENUE & PARK AVENUE                                                                                                                                                                            ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12136283.0,3476885.99989,2016-09-03 04:55:30.000,9/3/2016  ,2016-09-03 04:55:30.000
811,4951,E VIRGINIA BEACH BOULEVARD & PARK AVENUE                                                                                                                                                                ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12136628.5001,3477394.62495,2016-09-03 04:55:58.000,9/3/2016  ,2016-09-03 04:55:58.000
812,4954,1700 BLOCK OF MONTICELLO AVENUE                                                                                                                                                                         ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12130811.4999,3481862.74992,2016-09-03 05:04:02.000,9/3/2016  ,2016-09-03 05:04:02.000
813,4957,1800 BLOCK OF E BRAMBLETON AVENUE                                                                                                                                                                       ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12135652.2022,3475119.38417,2016-09-03 05:42:35.000,9/3/2016  ,2016-09-03 05:42:35.000
814,4970,E PRINCESS ANNE ROAD & INGLESIDE ROAD                                                                                                                                                                   ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12142817.4999,3481606.37505,2016-09-03 07:03:04.000,9/3/2016  ,2016-09-03 07:03:04.000
815,4972,900 BAGNALL ROAD                                                                                                                                                                                        ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12133290.2773,3478374.5561,2016-09-03 08:26:51.000,9/3/2016  ,2016-09-03 08:26:51.000
816,4974,7000 BLOCK OF HAMPTON BOULEVARD                                                                                                                                                                         ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12124657.254,3496896.18282,2016-09-03 08:54:54.000,9/3/2016  ,2016-09-03 08:54:54.000
817,4976,6000 BLOCK OF HAMPTON BOULEVARD                                                                                                                                                                         ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12125322.6638,3493263.67598,2016-09-03 10:43:40.000,9/3/2016  ,2016-09-03 10:43:40.000
818,4987,E VIRGINIA BEACH BOULEVARD & MONTICELLO AVENUE                                                                                                                                                          ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12130305.0001,3479539.25006,2016-09-03 11:32:12.000,9/3/2016  ,2016-09-03 11:32:12.000
819,4988,I-264E HIGHWAY & TIDEWATER DRIVE,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12131872.5,3474347.49984,2016-09-03 11:33:51.000,9/3/2016  ,2016-09-03 11:33:51.000
820,4989,TIDEWATER DRIVE & I-264W HIGHWAY                                                                                                                                                                        ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12133082.0001,3474813.37506,2016-09-03 11:34:31.000,9/3/2016  ,2016-09-03 11:34:31.000
821,4996,100 BLOCK OF MEMORIAL PLACE                                                                                                                                                                             ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128357.6716,3478639.87803,2016-09-03 12:37:53.000,9/3/2016  ,2016-09-03 12:37:53.000
822,4997,700 BLOCK OF MOWBRAY ARCH                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128733.5091,3479526.11899,2016-09-03 12:39:48.000,9/3/2016  ,2016-09-03 12:39:48.000
823,4998,700 BLOCK OF BOTETOURT STREET                                                                                                                                                                           ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12127759.5996,3478815.5787,2016-09-03 12:41:32.000,9/3/2016  ,2016-09-03 12:41:32.000
824,4999,DRUMMOND PLACE & MOWBRAY ARCH                                                                                                                                                                           ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12127661.9999,3478465.99987,2016-09-03 12:42:05.000,9/3/2016  ,2016-09-03 12:42:05.000
825,5000,MILL STREET & MOWBRAY ARCH                                                                                                                                                                              ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12126682.0001,3478837.49999,2016-09-03 12:43:09.000,9/3/2016  ,2016-09-03 12:43:09.000
826,5001,500 BLOCK OF MOWBRAY ARCH                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12126840.0281,3479613.14559,2016-09-03 12:50:29.000,9/3/2016  ,2016-09-03 12:50:29.000
827,5002,FAIRFAX AVENUE & MOWBRAY ARCH                                                                                                                                                                           ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12127620.9999,3479294.12509,2016-09-03 12:52:01.000,9/3/2016  ,2016-09-03 12:52:01.000
828,5003,600 BLOCK OF MOWBRAY ARCH                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128586.7577,3479301.90698,2016-09-03 12:53:10.000,9/3/2016  ,2016-09-03 12:53:10.000
829,5004,MOWBRAY ARCH & PEMBROKE AVENUE,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12126727.0,3479420.50008,2016-09-03 12:54:16.000,9/3/2016  ,2016-09-03 12:54:16.000
830,5005,601 PEMBROKE AVENUE                                                                                                                                                                                     ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12126245.9995,3479509.99955,2016-09-03 12:54:57.000,9/3/2016  ,2016-09-03 12:54:57.000
831,5007,MOWBRAY ARCH & W OLNEY ROAD,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12127767.5,3479541.62497,2016-09-03 12:58:44.000,9/3/2016  ,2016-09-03 12:58:44.000
832,5008,100 BLOCK OF W OLNEY ROAD                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129574.8645,3478775.34928,2016-09-03 13:06:25.000,9/3/2016  ,2016-09-03 13:06:25.000
833,5009,200 BLOCK OF W OLNEY ROAD                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128849.7034,3478993.34438,2016-09-03 13:06:49.000,9/3/2016  ,2016-09-03 13:06:49.000
834,5010,300 BLOCK OF W OLNEY ROAD                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128230.992,3479291.87914,2016-09-03 13:07:24.000,9/3/2016  ,2016-09-03 13:07:24.000
835,5011,MAGAZINE LANE & W OLNEY ROAD                                                                                                                                                                            ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129759.9999,3478765.99997,2016-09-03 13:10:26.000,9/3/2016  ,2016-09-03 13:10:26.000
836,5012,BOUSH STREET & W OLNEY ROAD,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129207.0,3478802.50015,2016-09-03 13:11:13.000,9/3/2016  ,2016-09-03 13:11:13.000
837,5013,W OLNEY ROAD & VOSS STREET                                                                                                                                                                              ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129355.9998,3478786.00015,2016-09-03 13:11:46.000,9/3/2016  ,2016-09-03 13:11:46.000
838,5014,W OLNEY ROAD & W WILSON AVENUE                                                                                                                                                                          ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129453.9999,3478781.25,2016-09-03 13:12:10.000,9/3/2016  ,2016-09-03 13:12:10.000
839,5015,W OLNEY ROAD & W VIRGINIA BEACH BOULEVARD                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128851.3705,3478992.19514,2016-09-03 13:13:17.000,9/3/2016  ,2016-09-03 13:13:17.000
840,5016,BOUSH STREET & W VIRGINIA BEACH BOULEVARD                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129168.678,3479134.05056,2016-09-03 13:13:53.000,9/3/2016  ,2016-09-03 13:13:53.000
841,5017,LLEWELLYN AVENUE & W VIRGINIA BEACH BOULEVARD                                                                                                                                                           ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12129060.3391,3479121.27531,2016-09-03 13:14:22.000,9/3/2016  ,2016-09-03 13:14:22.000
842,5018,GRACE STREET & MEMORIAL PLACE                                                                                                                                                                           ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128377.0,3478506.50002,2016-09-03 13:15:59.000,9/3/2016  ,2016-09-03 13:15:59.000
843,5019,CORPREW AVENUE & MADISON AVENUE                                                                                                                                                                         ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12136540.9999,3476881.25006,2016-09-03 13:16:55.000,9/3/2016  ,2016-09-03 13:16:55.000
844,5020,700 BLOCK OF YARMOUTH STREET                                                                                                                                                                            ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128396.9451,3478245.3603,2016-09-03 13:16:59.000,9/3/2016  ,2016-09-03 13:16:59.000
845,5021,900 BLOCK OF BAGNALL ROAD                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12133471.296,3478200.46488,2016-09-03 13:17:26.000,9/3/2016  ,2016-09-03 13:17:26.000
846,5022,200 BLOCK OF GRACE STREET                                                                                                                                                                               ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12128805.5394,3478536.22435,2016-09-03 13:17:38.000,9/3/2016  ,2016-09-03 13:17:38.000
847,5046,E CHARLOTTE STREET & WALKE STREET                                                                                                                                                                       ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12132635.9999,3476010.99994,2016-09-03 22:41:22.000,9/3/2016  ,2016-09-03 22:41:22.000
848,5047,4100 BLOCK OF LLEWELLYN AVENUE                                                                                                                                                                          ,HERMINE (9/2/2016)                                                                                  ,Flooded street                                    ,12131229.6331,3489253.6899,2016-09-04 23:28:08.000,9/4/2016  ,2016-09-04 23:28:08.000
849,5076,900 BLOCK OF E BRAMBLETON AVENUE                                                                                                                                                                        ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12132896.4683,3477327.2773,2016-09-19 16:33:27.000,9/19/2016 ,2016-09-19 16:33:27.000
850,5077,POPLAR HALL DRIVE & RING ROAD                                                                                                                                                                           ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12154071.5,3476747.12502,2016-09-19 16:35:26.000,9/19/2016 ,2016-09-19 16:35:26.000
851,5078,AZALEA GARDEN ROAD & NORVIEW AVENUE                                                                                                                                                                     ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12150910.9999,3494387.125,2016-09-19 16:36:15.000,9/19/2016 ,2016-09-19 16:36:15.000
852,5079,AZALEA GARDEN ROAD & E LITTLE CREEK ROAD                                                                                                                                                                ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12151761.5001,3500860.25005,2016-09-19 16:37:10.000,9/19/2016 ,2016-09-19 16:37:10.000
853,5080,CROMWELL DRIVE & TIDEWATER DRIVE                                                                                                                                                                        ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12137894.9999,3489930.75005,2016-09-19 16:38:12.000,9/19/2016 ,2016-09-19 16:38:12.000
854,5081,CROMWELL DRIVE & WILLOW WOOD DRIVE                                                                                                                                                                      ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12136627.5001,3490511.37507,2016-09-19 16:39:05.000,9/19/2016 ,2016-09-19 16:39:05.000
855,5082,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12134007.9999,3478239.25001,2016-09-19 16:54:00.000,9/19/2016 ,2016-09-19 16:54:00.000
856,5083,E VIRGINIA BEACH BOULEVARD & PARK AVENUE                                                                                                                                                                ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12136628.5001,3477394.62495,2016-09-19 16:54:29.000,9/19/2016 ,2016-09-19 16:54:29.000
857,5084,BLUESTONE AVENUE & 49TH STREET                                                                                                                                                                          ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12124520.0,3490101.75003,2016-09-19 16:55:08.000,9/19/2016 ,2016-09-19 16:55:08.000
858,5085,E PRINCESS ANNE ROAD & MONTICELLO AVENUE                                                                                                                                                                ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12130363.0001,3480389.2501,2016-09-19 17:14:05.000,9/19/2016 ,2016-09-19 17:14:05.000
859,5086,CHESAPEAKE BOULEVARD & AVENUE J                                                                                                                                                                         ,HEAVY RAIN (9/19/2016)                                                                              ,Flooded street                                    ,12143164.0,3499990.50005,2016-09-19 17:14:56.000,9/19/2016 ,2016-09-19 17:14:56.000
860,5087,4TH VIEW STREET & W OCEAN VIEW AVENUE                                                                                                                                                                   ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12137042.0,3516670.00002,2016-09-21 05:12:01.000,9/21/2016 ,2016-09-21 05:12:01.000
861,5088,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12134007.9999,3478239.25001,2016-09-21 05:13:14.000,9/21/2016 ,2016-09-21 05:13:14.000
862,5089,E VIRGINIA BEACH BOULEVARD & DUBOSE DRIVE                                                                                                                                                               ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12137403.0,3477473.50007,2016-09-21 05:13:57.000,9/21/2016 ,2016-09-21 05:13:57.000
863,5090,E 21ST STREET & MONTICELLO AVENUE                                                                                                                                                                       ,unnamed  (9/20/2016)                                                                                ,Flooded underpass                                 ,12131101.5001,3482796.49995,2016-09-21 05:14:32.000,9/21/2016 ,2016-09-21 05:14:32.000
864,5091,38TH STREET & LLEWELLYN AVENUE                                                                                                                                                                          ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12130692.9999,3487664.75014,2016-09-21 05:15:03.000,9/21/2016 ,2016-09-21 05:15:03.000
865,5092,E VIRGINIA BEACH BOULEVARD & PARK AVENUE                                                                                                                                                                ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12136628.5001,3477394.62495,2016-09-21 05:17:38.000,9/21/2016 ,2016-09-21 05:17:38.000
866,5093,HAMPTON BOULEVARD & PORTER STREET                                                                                                                                                                       ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12122002.0001,3502075.00009,2016-09-21 05:28:35.000,9/21/2016 ,2016-09-21 05:28:35.000
867,5095,11TH STREET & MONTICELLO AVENUE                                                                                                                                                                         ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12130286.0001,3480118.99988,2016-09-21 06:54:48.000,9/21/2016 ,2016-09-21 06:54:48.000
868,5096,NORVELLA AVENUE & SEWELLS POINT ROAD                                                                                                                                                                    ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12144806.9999,3490225.50005,2016-09-21 06:55:18.000,9/21/2016 ,2016-09-21 06:55:18.000
869,5097,6600 BLOCK OF AZALEA GARDEN ROAD                                                                                                                                                                        ,unnamed  (9/20/2016)                                                                                ,Flooded street                                    ,12152269.5,3496779.25,2016-09-21 06:56:53.000,9/21/2016 ,2016-09-21 06:56:53.000
870,5098,1100 BLOCK OF E VIRGINIA BEACH BOULEVARD                                                                                                                                                                ,unnamed  (9/20/2016)                                                                                ,Flooded underpass                                 ,12134531.1045,3478069.53484,2016-09-21 06:57:33.000,9/21/2016 ,2016-09-21 06:57:33.000
